team,rank,country,elo,league,week
Sevilla,10,ESP,1849.92077637,ESP-La Liga,2014-10-23
Valencia,13,ESP,1818.23278809,ESP-La Liga,2014-10-23
Villarreal,17,ESP,1799.99401855,ESP-La Liga,2014-10-23
Bilbao,20,ESP,1775.5579834,ESP-La Liga,2014-10-23
Celta,25,ESP,1749.07507324,ESP-La Liga,2014-10-23
Malaga,26,ESP,1747.12719727,ESP-La Liga,2014-10-23
Sociedad,28,ESP,1737.96618652,ESP-La Liga,2014-10-23
Rayo Vallecano,33,ESP,1705.43737793,ESP-La Liga,2014-10-23
Espanyol,38,ESP,1695.97155762,ESP-La Liga,2014-10-23
Levante,39,ESP,1695.29345703,ESP-La Liga,2014-10-23
Getafe,40,ESP,1690.50732422,ESP-La Liga,2014-10-23
Almeria,45,ESP,1674.07067871,ESP-La Liga,2014-10-23
Granada,51,ESP,1656.95385742,ESP-La Liga,2014-10-23
Elche,53,ESP,1646.02026367,ESP-La Liga,2014-10-23
Depor,56,ESP,1638.8326416,ESP-La Liga,2014-10-23
Eibar,58,ESP,1637.41918945,ESP-La Liga,2014-10-23
Cordoba,75,ESP,1587.38562012,ESP-La Liga,2014-10-23
Real Madrid,1,ESP,2069.50463867,ESP-La Liga,2014-10-30
Barcelona,3,ESP,2013.63757324,ESP-La Liga,2014-10-30
Atletico,4,ESP,1961.48864746,ESP-La Liga,2014-10-30
Sevilla,11,ESP,1847.77954102,ESP-La Liga,2014-10-30
Valencia,13,ESP,1821.31481934,ESP-La Liga,2014-10-30
Villarreal,18,ESP,1797.19116211,ESP-La Liga,2014-10-30
Bilbao,22,ESP,1781.8458252,ESP-La Liga,2014-10-30
Celta,23,ESP,1756.86889648,ESP-La Liga,2014-10-30
Malaga,24,ESP,1756.45300293,ESP-La Liga,2014-10-30
Sociedad,28,ESP,1734.85681152,ESP-La Liga,2014-10-30
Rayo Vallecano,37,ESP,1694.2512207,ESP-La Liga,2014-10-30
Espanyol,38,ESP,1691.42248535,ESP-La Liga,2014-10-30
Getafe,41,ESP,1685.8885498,ESP-La Liga,2014-10-30
Levante,42,ESP,1685.63928223,ESP-La Liga,2014-10-30
Almeria,49,ESP,1665.92260742,ESP-La Liga,2014-10-30
Granada,52,ESP,1657.5682373,ESP-La Liga,2014-10-30
Depor,56,ESP,1641.5213623,ESP-La Liga,2014-10-30
Elche,57,ESP,1641.07788086,ESP-La Liga,2014-10-30
Eibar,60,ESP,1634.94445801,ESP-La Liga,2014-10-30
Cordoba,77,ESP,1588.63464355,ESP-La Liga,2014-10-30
Real Madrid,1,ESP,2072.33666992,ESP-La Liga,2014-11-6
Barcelona,3,ESP,1999.8067627,ESP-La Liga,2014-11-6
Atletico,4,ESP,1963.30187988,ESP-La Liga,2014-11-6
Sevilla,10,ESP,1837.90808105,ESP-La Liga,2014-11-6
Valencia,12,ESP,1832.17285156,ESP-La Liga,2014-11-6
Villarreal,20,ESP,1782.24645996,ESP-La Liga,2014-11-6
Bilbao,22,ESP,1773.16064453,ESP-La Liga,2014-11-6
Celta,23,ESP,1770.05700684,ESP-La Liga,2014-11-6
Malaga,24,ESP,1763.73950195,ESP-La Liga,2014-11-6
Sociedad,28,ESP,1723.48352051,ESP-La Liga,2014-11-6
Getafe,38,ESP,1692.80444336,ESP-La Liga,2014-11-6
Levante,39,ESP,1689.4230957,ESP-La Liga,2014-11-6
Espanyol,41,ESP,1681.83532715,ESP-La Liga,2014-11-6
Rayo Vallecano,42,ESP,1680.84411621,ESP-La Liga,2014-11-6
Almeria,51,ESP,1658.05212402,ESP-La Liga,2014-11-6
Granada,52,ESP,1652.32739258,ESP-La Liga,2014-11-6
Elche,54,ESP,1646.57836914,ESP-La Liga,2014-11-6
Eibar,55,ESP,1644.26501465,ESP-La Liga,2014-11-6
Depor,63,ESP,1630.5189209,ESP-La Liga,2014-11-6
Cordoba,78,ESP,1585.27368164,ESP-La Liga,2014-11-6
Real Madrid,1,ESP,2070.85864258,ESP-La Liga,2014-11-13
Barcelona,3,ESP,1999.23950195,ESP-La Liga,2014-11-13
Atletico,4,ESP,1948.03039551,ESP-La Liga,2014-11-13
Sevilla,10,ESP,1831.34692383,ESP-La Liga,2014-11-13
Valencia,12,ESP,1825.64538574,ESP-La Liga,2014-11-13
Bilbao,21,ESP,1773.80908203,ESP-La Liga,2014-11-13
Villarreal,23,ESP,1766.98400879,ESP-La Liga,2014-11-13
Malaga,24,ESP,1764.62927246,ESP-La Liga,2014-11-13
Celta,25,ESP,1762.16638184,ESP-La Liga,2014-11-13
Sociedad,28,ESP,1732.87585449,ESP-La Liga,2014-11-13
Levante,38,ESP,1692.12463379,ESP-La Liga,2014-11-13
Getafe,39,ESP,1686.61682129,ESP-La Liga,2014-11-13
Espanyol,43,ESP,1679.38842773,ESP-La Liga,2014-11-13
Rayo Vallecano,45,ESP,1676.44299316,ESP-La Liga,2014-11-13
Granada,52,ESP,1654.33886719,ESP-La Liga,2014-11-13
Almeria,53,ESP,1652.7401123,ESP-La Liga,2014-11-13
Elche,55,ESP,1646.88671875,ESP-La Liga,2014-11-13
Eibar,59,ESP,1637.49609375,ESP-La Liga,2014-11-13
Depor,61,ESP,1628.31677246,ESP-La Liga,2014-11-13
Cordoba,78,ESP,1581.59655762,ESP-La Liga,2014-11-13
Real Madrid,1,ESP,2070.85864258,ESP-La Liga,2014-11-20
Barcelona,3,ESP,1999.23950195,ESP-La Liga,2014-11-20
Atletico,4,ESP,1948.03039551,ESP-La Liga,2014-11-20
Sevilla,10,ESP,1831.34692383,ESP-La Liga,2014-11-20
Valencia,12,ESP,1825.64538574,ESP-La Liga,2014-11-20
Bilbao,21,ESP,1773.80908203,ESP-La Liga,2014-11-20
Villarreal,23,ESP,1766.98400879,ESP-La Liga,2014-11-20
Malaga,24,ESP,1764.62927246,ESP-La Liga,2014-11-20
Celta,25,ESP,1762.16638184,ESP-La Liga,2014-11-20
Sociedad,28,ESP,1732.87585449,ESP-La Liga,2014-11-20
Levante,38,ESP,1692.12463379,ESP-La Liga,2014-11-20
Getafe,39,ESP,1686.61682129,ESP-La Liga,2014-11-20
Espanyol,43,ESP,1679.38842773,ESP-La Liga,2014-11-20
Rayo Vallecano,45,ESP,1676.44299316,ESP-La Liga,2014-11-20
Granada,52,ESP,1654.33886719,ESP-La Liga,2014-11-20
Almeria,53,ESP,1652.7401123,ESP-La Liga,2014-11-20
Elche,55,ESP,1646.88671875,ESP-La Liga,2014-11-20
Eibar,59,ESP,1637.49609375,ESP-La Liga,2014-11-20
Depor,61,ESP,1628.31677246,ESP-La Liga,2014-11-20
Cordoba,78,ESP,1581.59655762,ESP-La Liga,2014-11-20
Real Madrid,1,ESP,2080.75537109,ESP-La Liga,2014-11-27
Barcelona,3,ESP,2013.07043457,ESP-La Liga,2014-11-27
Atletico,4,ESP,1960.6796875,ESP-La Liga,2014-11-27
Sevilla,11,ESP,1830.90686035,ESP-La Liga,2014-11-27
Valencia,13,ESP,1821.10009766,ESP-La Liga,2014-11-27
Bilbao,17,ESP,1794.22131348,ESP-La Liga,2014-11-27
Villarreal,20,ESP,1776.74060059,ESP-La Liga,2014-11-27
Malaga,21,ESP,1766.00976562,ESP-La Liga,2014-11-27
Celta,25,ESP,1759.21240234,ESP-La Liga,2014-11-27
Sociedad,28,ESP,1737.16687012,ESP-La Liga,2014-11-27
Levante,33,ESP,1707.15344238,ESP-La Liga,2014-11-27
Rayo Vallecano,38,ESP,1689.88049316,ESP-La Liga,2014-11-27
Getafe,40,ESP,1687.34375,ESP-La Liga,2014-11-27
Espanyol,44,ESP,1678.56616211,ESP-La Liga,2014-11-27
Almeria,50,ESP,1660.15075684,ESP-La Liga,2014-11-27
Granada,51,ESP,1657.41186523,ESP-La Liga,2014-11-27
Elche,54,ESP,1648.34960938,ESP-La Liga,2014-11-27
Eibar,56,ESP,1639.95227051,ESP-La Liga,2014-11-27
Depor,59,ESP,1634.50939941,ESP-La Liga,2014-11-27
Cordoba,75,ESP,1590.61706543,ESP-La Liga,2014-11-27
Real Madrid,1,ESP,2077.59570312,ESP-La Liga,2014-12-4
Barcelona,3,ESP,2012.12719727,ESP-La Liga,2014-12-4
Atletico,5,ESP,1956.51586914,ESP-La Liga,2014-12-4
Sevilla,12,ESP,1813.88366699,ESP-La Liga,2014-12-4
Valencia,15,ESP,1810.20690918,ESP-La Liga,2014-12-4
Bilbao,16,ESP,1795.60107422,ESP-La Liga,2014-12-4
Villarreal,20,ESP,1775.85644531,ESP-La Liga,2014-12-4
Malaga,24,ESP,1757.33276367,ESP-La Liga,2014-12-4
Celta,27,ESP,1740.25610352,ESP-La Liga,2014-12-4
Sociedad,28,ESP,1738.70849609,ESP-La Liga,2014-12-4
Levante,39,ESP,1694.22558594,ESP-La Liga,2014-12-4
Rayo Vallecano,40,ESP,1692.75219727,ESP-La Liga,2014-12-4
Espanyol,42,ESP,1679.65734863,ESP-La Liga,2014-12-4
Getafe,44,ESP,1674.12744141,ESP-La Liga,2014-12-4
Eibar,51,ESP,1647.07214355,ESP-La Liga,2014-12-4
Almeria,53,ESP,1645.44262695,ESP-La Liga,2014-12-4
Granada,54,ESP,1645.32263184,ESP-La Liga,2014-12-4
Elche,57,ESP,1634.97143555,ESP-La Liga,2014-12-4
Depor,61,ESP,1626.83679199,ESP-La Liga,2014-12-4
Cordoba,80,ESP,1577.12866211,ESP-La Liga,2014-12-4
Real Madrid,1,ESP,2082.61914062,ESP-La Liga,2014-12-11
Barcelona,3,ESP,2021.5612793,ESP-La Liga,2014-12-11
Atletico,4,ESP,1963.47619629,ESP-La Liga,2014-12-11
Sevilla,11,ESP,1822.86791992,ESP-La Liga,2014-12-11
Valencia,14,ESP,1810.00048828,ESP-La Liga,2014-12-11
Villarreal,18,ESP,1788.97546387,ESP-La Liga,2014-12-11
Bilbao,19,ESP,1785.48583984,ESP-La Liga,2014-12-11
Malaga,22,ESP,1766.42614746,ESP-La Liga,2014-12-11
Celta,27,ESP,1740.80041504,ESP-La Liga,2014-12-11
Sociedad,28,ESP,1730.49572754,ESP-La Liga,2014-12-11
Levante,38,ESP,1694.10070801,ESP-La Liga,2014-12-11
Rayo Vallecano,40,ESP,1688.6739502,ESP-La Liga,2014-12-11
Espanyol,45,ESP,1679.73706055,ESP-La Liga,2014-12-11
Getafe,46,ESP,1679.15844727,ESP-La Liga,2014-12-11
Eibar,48,ESP,1660.49682617,ESP-La Liga,2014-12-11
Granada,52,ESP,1650.43518066,ESP-La Liga,2014-12-11
Almeria,56,ESP,1636.92407227,ESP-La Liga,2014-12-11
Elche,58,ESP,1633.50109863,ESP-La Liga,2014-12-11
Depor,64,ESP,1622.6496582,ESP-La Liga,2014-12-11
Cordoba,73,ESP,1594.52392578,ESP-La Liga,2014-12-11
Real Madrid,1,ESP,2086.31201172,ESP-La Liga,2014-12-18
Barcelona,3,ESP,2016.58105469,ESP-La Liga,2014-12-18
Atletico,4,ESP,1951.14562988,ESP-La Liga,2014-12-18
Sevilla,11,ESP,1819.78515625,ESP-La Liga,2014-12-18
Valencia,12,ESP,1817.62561035,ESP-La Liga,2014-12-18
Villarreal,14,ESP,1808.2298584,ESP-La Liga,2014-12-18
Bilbao,19,ESP,1787.48937988,ESP-La Liga,2014-12-18
Malaga,23,ESP,1773.65283203,ESP-La Liga,2014-12-18
Celta,26,ESP,1736.63085938,ESP-La Liga,2014-12-18
Sociedad,27,ESP,1731.54931641,ESP-La Liga,2014-12-18
Levante,37,ESP,1694.85168457,ESP-La Liga,2014-12-18
Getafe,38,ESP,1687.19592285,ESP-La Liga,2014-12-18
Espanyol,39,ESP,1686.9263916,ESP-La Liga,2014-12-18
Rayo Vallecano,41,ESP,1684.10595703,ESP-La Liga,2014-12-18
Eibar,48,ESP,1667.92004395,ESP-La Liga,2014-12-18
Granada,53,ESP,1646.30310059,ESP-La Liga,2014-12-18
Almeria,56,ESP,1636.28833008,ESP-La Liga,2014-12-18
Depor,59,ESP,1630.89038086,ESP-La Liga,2014-12-18
Elche,60,ESP,1628.31750488,ESP-La Liga,2014-12-18
Cordoba,72,ESP,1596.8302002,ESP-La Liga,2014-12-18
Real Madrid,1,ESP,2086.31201172,ESP-La Liga,2014-12-25
Barcelona,3,ESP,2018.15734863,ESP-La Liga,2014-12-25
Atletico,4,ESP,1961.05773926,ESP-La Liga,2014-12-25
Valencia,11,ESP,1823.65661621,ESP-La Liga,2014-12-25
Sevilla,12,ESP,1819.78515625,ESP-La Liga,2014-12-25
Villarreal,13,ESP,1813.11108398,ESP-La Liga,2014-12-25
Malaga,19,ESP,1779.9296875,ESP-La Liga,2014-12-25
Bilbao,20,ESP,1777.57727051,ESP-La Liga,2014-12-25
Sociedad,28,ESP,1732.54174805,ESP-La Liga,2014-12-25
Celta,30,ESP,1724.26904297,ESP-La Liga,2014-12-25
Espanyol,37,ESP,1700.45751953,ESP-La Liga,2014-12-25
Levante,38,ESP,1693.85925293,ESP-La Liga,2014-12-25
Getafe,40,ESP,1688.04296875,ESP-La Liga,2014-12-25
Rayo Vallecano,46,ESP,1670.5748291,ESP-La Liga,2014-12-25
Eibar,49,ESP,1661.88916016,ESP-La Liga,2014-12-25
Almeria,52,ESP,1648.65026855,ESP-La Liga,2014-12-25
Granada,54,ESP,1645.45605469,ESP-La Liga,2014-12-25
Depor,59,ESP,1626.00915527,ESP-La Liga,2014-12-25
Elche,63,ESP,1622.04077148,ESP-La Liga,2014-12-25
Cordoba,74,ESP,1595.25402832,ESP-La Liga,2014-12-25
Real Madrid,1,ESP,2086.31201172,ESP-La Liga,2015-1-1
Barcelona,3,ESP,2018.15734863,ESP-La Liga,2015-1-1
Atletico,4,ESP,1961.05773926,ESP-La Liga,2015-1-1
Valencia,11,ESP,1823.65661621,ESP-La Liga,2015-1-1
Sevilla,12,ESP,1819.78515625,ESP-La Liga,2015-1-1
Villarreal,13,ESP,1813.11108398,ESP-La Liga,2015-1-1
Malaga,18,ESP,1779.9296875,ESP-La Liga,2015-1-1
Bilbao,19,ESP,1777.57727051,ESP-La Liga,2015-1-1
Sociedad,28,ESP,1732.54174805,ESP-La Liga,2015-1-1
Celta,30,ESP,1724.26904297,ESP-La Liga,2015-1-1
Espanyol,37,ESP,1700.45751953,ESP-La Liga,2015-1-1
Levante,38,ESP,1693.85925293,ESP-La Liga,2015-1-1
Getafe,41,ESP,1688.04296875,ESP-La Liga,2015-1-1
Rayo Vallecano,46,ESP,1670.5748291,ESP-La Liga,2015-1-1
Eibar,49,ESP,1661.88916016,ESP-La Liga,2015-1-1
Almeria,51,ESP,1648.65026855,ESP-La Liga,2015-1-1
Granada,54,ESP,1645.45605469,ESP-La Liga,2015-1-1
Depor,59,ESP,1626.00915527,ESP-La Liga,2015-1-1
Elche,62,ESP,1622.04077148,ESP-La Liga,2015-1-1
Cordoba,74,ESP,1595.25402832,ESP-La Liga,2015-1-1
Real Madrid,1,ESP,2073.78295898,ESP-La Liga,2015-1-8
Barcelona,3,ESP,2004.9979248,ESP-La Liga,2015-1-8
Atletico,4,ESP,1963.54919434,ESP-La Liga,2015-1-8
Valencia,11,ESP,1836.18591309,ESP-La Liga,2015-1-8
Sevilla,12,ESP,1823.98388672,ESP-La Liga,2015-1-8
Villarreal,13,ESP,1809.75952148,ESP-La Liga,2015-1-8
Bilbao,22,ESP,1767.20397949,ESP-La Liga,2015-1-8
Malaga,23,ESP,1766.87023926,ESP-La Liga,2015-1-8
Sociedad,26,ESP,1745.70117188,ESP-La Liga,2015-1-8
Celta,30,ESP,1720.07043457,ESP-La Liga,2015-1-8
Levante,39,ESP,1691.36779785,ESP-La Liga,2015-1-8
Espanyol,40,ESP,1689.43823242,ESP-La Liga,2015-1-8
Rayo Vallecano,43,ESP,1680.81359863,ESP-La Liga,2015-1-8
Getafe,46,ESP,1677.80432129,ESP-La Liga,2015-1-8
Eibar,48,ESP,1672.9083252,ESP-La Liga,2015-1-8
Almeria,51,ESP,1661.7097168,ESP-La Liga,2015-1-8
Depor,55,ESP,1636.38244629,ESP-La Liga,2015-1-8
Granada,56,ESP,1634.61914062,ESP-La Liga,2015-1-8
Elche,60,ESP,1625.39221191,ESP-La Liga,2015-1-8
Cordoba,70,ESP,1606.09094238,ESP-La Liga,2015-1-8
Real Madrid,1,ESP,2075.21240234,ESP-La Liga,2015-1-15
Barcelona,3,ESP,2012.35083008,ESP-La Liga,2015-1-15
Atletico,4,ESP,1956.19641113,ESP-La Liga,2015-1-15
Valencia,10,ESP,1834.85229492,ESP-La Liga,2015-1-15
Sevilla,11,ESP,1831.953125,ESP-La Liga,2015-1-15
Villarreal,13,ESP,1810.52404785,ESP-La Liga,2015-1-15
Malaga,23,ESP,1766.10559082,ESP-La Liga,2015-1-15
Bilbao,24,ESP,1753.71496582,ESP-La Liga,2015-1-15
Sociedad,26,ESP,1744.58435059,ESP-La Liga,2015-1-15
Celta,30,ESP,1721.40405273,ESP-La Liga,2015-1-15
Espanyol,39,ESP,1688.00854492,ESP-La Liga,2015-1-15
Levante,40,ESP,1687.9239502,ESP-La Liga,2015-1-15
Eibar,45,ESP,1679.54125977,ESP-La Liga,2015-1-15
Getafe,47,ESP,1671.17138672,ESP-La Liga,2015-1-15
Rayo Vallecano,49,ESP,1669.14624023,ESP-La Liga,2015-1-15
Almeria,51,ESP,1653.74035645,ESP-La Liga,2015-1-15
Depor,54,ESP,1639.82629395,ESP-La Liga,2015-1-15
Elche,56,ESP,1638.88134766,ESP-La Liga,2015-1-15
Granada,57,ESP,1635.73596191,ESP-La Liga,2015-1-15
Cordoba,66,ESP,1617.75830078,ESP-La Liga,2015-1-15
Real Madrid,1,ESP,2078.08837891,ESP-La Liga,2015-1-22
Barcelona,3,ESP,2016.41088867,ESP-La Liga,2015-1-22
Atletico,4,ESP,1958.03967285,ESP-La Liga,2015-1-22
Sevilla,10,ESP,1838.71777344,ESP-La Liga,2015-1-22
Valencia,11,ESP,1837.52416992,ESP-La Liga,2015-1-22
Villarreal,13,ESP,1817.52172852,ESP-La Liga,2015-1-22
Malaga,23,ESP,1759.34106445,ESP-La Liga,2015-1-22
Bilbao,25,ESP,1746.71728516,ESP-La Liga,2015-1-22
Sociedad,28,ESP,1733.0645752,ESP-La Liga,2015-1-22
Celta,32,ESP,1714.30285645,ESP-La Liga,2015-1-22
Espanyol,38,ESP,1695.10974121,ESP-La Liga,2015-1-22
Rayo Vallecano,42,ESP,1680.66601562,ESP-La Liga,2015-1-22
Levante,43,ESP,1680.35803223,ESP-La Liga,2015-1-22
Eibar,44,ESP,1679.81286621,ESP-La Liga,2015-1-22
Getafe,48,ESP,1668.2956543,ESP-La Liga,2015-1-22
Almeria,51,ESP,1651.06848145,ESP-La Liga,2015-1-22
Elche,52,ESP,1646.44714355,ESP-La Liga,2015-1-22
Depor,54,ESP,1635.76611328,ESP-La Liga,2015-1-22
Granada,57,ESP,1633.8927002,ESP-La Liga,2015-1-22
Cordoba,66,ESP,1617.48669434,ESP-La Liga,2015-1-22
Real Madrid,1,ESP,2079.2956543,ESP-La Liga,2015-1-29
Barcelona,3,ESP,2021.54174805,ESP-La Liga,2015-1-29
Atletico,4,ESP,1960.23132324,ESP-La Liga,2015-1-29
Valencia,9,ESP,1846.2512207,ESP-La Liga,2015-1-29
Sevilla,12,ESP,1829.99060059,ESP-La Liga,2015-1-29
Villarreal,13,ESP,1820.94116211,ESP-La Liga,2015-1-29
Malaga,23,ESP,1761.11865234,ESP-La Liga,2015-1-29
Bilbao,26,ESP,1744.93969727,ESP-La Liga,2015-1-29
Sociedad,28,ESP,1738.07055664,ESP-La Liga,2015-1-29
Celta,33,ESP,1706.8996582,ESP-La Liga,2015-1-29
Espanyol,35,ESP,1703.95800781,ESP-La Liga,2015-1-29
Rayo Vallecano,43,ESP,1678.47436523,ESP-La Liga,2015-1-29
Levante,44,ESP,1676.93859863,ESP-La Liga,2015-1-29
Getafe,46,ESP,1675.69885254,ESP-La Liga,2015-1-29
Eibar,47,ESP,1674.80688477,ESP-La Liga,2015-1-29
Almeria,52,ESP,1642.22021484,ESP-La Liga,2015-1-29
Elche,53,ESP,1641.31640625,ESP-La Liga,2015-1-29
Granada,54,ESP,1636.07116699,ESP-La Liga,2015-1-29
Depor,56,ESP,1633.58764648,ESP-La Liga,2015-1-29
Cordoba,67,ESP,1616.27929688,ESP-La Liga,2015-1-29
Real Madrid,1,ESP,2082.87792969,ESP-La Liga,2015-2-5
Barcelona,3,ESP,2023.92565918,ESP-La Liga,2015-2-5
Atletico,4,ESP,1964.97119141,ESP-La Liga,2015-2-5
Valencia,11,ESP,1837.87841797,ESP-La Liga,2015-2-5
Sevilla,12,ESP,1831.80822754,ESP-La Liga,2015-2-5
Villarreal,14,ESP,1818.55725098,ESP-La Liga,2015-2-5
Malaga,22,ESP,1769.49145508,ESP-La Liga,2015-2-5
Bilbao,25,ESP,1756.71813965,ESP-La Liga,2015-2-5
Sociedad,29,ESP,1736.25012207,ESP-La Liga,2015-2-5
Celta,31,ESP,1711.24035645,ESP-La Liga,2015-2-5
Espanyol,35,ESP,1700.37854004,ESP-La Liga,2015-2-5
Eibar,45,ESP,1670.0670166,ESP-La Liga,2015-2-5
Getafe,46,ESP,1668.63635254,ESP-La Liga,2015-2-5
Rayo Vallecano,48,ESP,1667.34716797,ESP-La Liga,2015-2-5
Levante,49,ESP,1665.16027832,ESP-La Liga,2015-2-5
Almeria,52,ESP,1649.28271484,ESP-La Liga,2015-2-5
Depor,53,ESP,1644.71484375,ESP-La Liga,2015-2-5
Granada,57,ESP,1642.59509277,ESP-La Liga,2015-2-5
Elche,59,ESP,1634.7923584,ESP-La Liga,2015-2-5
Cordoba,68,ESP,1611.9387207,ESP-La Liga,2015-2-5
Real Madrid,1,ESP,2064.69580078,ESP-La Liga,2015-2-12
Barcelona,3,ESP,2030.1784668,ESP-La Liga,2015-2-12
Atletico,4,ESP,1983.15344238,ESP-La Liga,2015-2-12
Valencia,10,ESP,1844.35290527,ESP-La Liga,2015-2-12
Villarreal,13,ESP,1822.49584961,ESP-La Liga,2015-2-12
Sevilla,14,ESP,1821.43835449,ESP-La Liga,2015-2-12
Malaga,24,ESP,1753.73522949,ESP-La Liga,2015-2-12
Bilbao,26,ESP,1750.46533203,ESP-La Liga,2015-2-12
Sociedad,29,ESP,1733.47692871,ESP-La Liga,2015-2-12
Celta,31,ESP,1714.0135498,ESP-La Liga,2015-2-12
Espanyol,36,ESP,1693.90405273,ESP-La Liga,2015-2-12
Levante,38,ESP,1680.91650391,ESP-La Liga,2015-2-12
Getafe,39,ESP,1679.00610352,ESP-La Liga,2015-2-12
Eibar,48,ESP,1660.16906738,ESP-La Liga,2015-2-12
Almeria,50,ESP,1658.37756348,ESP-La Liga,2015-2-12
Rayo Vallecano,51,ESP,1657.56506348,ESP-La Liga,2015-2-12
Depor,52,ESP,1654.61279297,ESP-La Liga,2015-2-12
Elche,55,ESP,1644.57458496,ESP-La Liga,2015-2-12
Granada,57,ESP,1638.65649414,ESP-La Liga,2015-2-12
Cordoba,71,ESP,1602.84387207,ESP-La Liga,2015-2-12
Real Madrid,1,ESP,2068.640625,ESP-La Liga,2015-2-19
Barcelona,3,ESP,2033.2064209,ESP-La Liga,2015-2-19
Atletico,4,ESP,1965.60437012,ESP-La Liga,2015-2-19
Valencia,9,ESP,1847.98632812,ESP-La Liga,2015-2-19
Sevilla,13,ESP,1825.92089844,ESP-La Liga,2015-2-19
Villarreal,15,ESP,1808.80456543,ESP-La Liga,2015-2-19
Bilbao,23,ESP,1750.11450195,ESP-La Liga,2015-2-19
Malaga,27,ESP,1738.07910156,ESP-La Liga,2015-2-19
Sociedad,28,ESP,1734.17895508,ESP-La Liga,2015-2-19
Celta,29,ESP,1732.94885254,ESP-La Liga,2015-2-19
Espanyol,33,ESP,1710.94665527,ESP-La Liga,2015-2-19
Levante,39,ESP,1679.27478027,ESP-La Liga,2015-2-19
Getafe,40,ESP,1676.7590332,ESP-La Liga,2015-2-19
Rayo Vallecano,41,ESP,1672.6427002,ESP-La Liga,2015-2-19
Almeria,50,ESP,1659.06188965,ESP-La Liga,2015-2-19
Elche,51,ESP,1655.97155762,ESP-La Liga,2015-2-19
Depor,54,ESP,1654.31787109,ESP-La Liga,2015-2-19
Eibar,55,ESP,1650.1583252,ESP-La Liga,2015-2-19
Granada,57,ESP,1640.39367676,ESP-La Liga,2015-2-19
Cordoba,71,ESP,1599.74768066,ESP-La Liga,2015-2-19
Real Madrid,1,ESP,2073.20703125,ESP-La Liga,2015-2-26
Barcelona,3,ESP,2026.19641113,ESP-La Liga,2015-2-26
Atletico,4,ESP,1963.38745117,ESP-La Liga,2015-2-26
Valencia,8,ESP,1854.27038574,ESP-La Liga,2015-2-26
Sevilla,14,ESP,1823.66711426,ESP-La Liga,2015-2-26
Villarreal,15,ESP,1815.27807617,ESP-La Liga,2015-2-26
Bilbao,24,ESP,1759.26611328,ESP-La Liga,2015-2-26
Malaga,27,ESP,1756.06286621,ESP-La Liga,2015-2-26
Celta,28,ESP,1746.65087891,ESP-La Liga,2015-2-26
Sociedad,30,ESP,1745.03015137,ESP-La Liga,2015-2-26
Espanyol,34,ESP,1706.13867188,ESP-La Liga,2015-2-26
Levante,38,ESP,1686.79846191,ESP-La Liga,2015-2-26
Getafe,39,ESP,1686.10449219,ESP-La Liga,2015-2-26
Rayo Vallecano,48,ESP,1670.56359863,ESP-La Liga,2015-2-26
Almeria,49,ESP,1659.04089355,ESP-La Liga,2015-2-26
Elche,53,ESP,1655.94262695,ESP-La Liga,2015-2-26
Eibar,55,ESP,1649.41137695,ESP-La Liga,2015-2-26
Depor,56,ESP,1645.15344238,ESP-La Liga,2015-2-26
Granada,58,ESP,1637.4074707,ESP-La Liga,2015-2-26
Cordoba,72,ESP,1598.0012207,ESP-La Liga,2015-2-26
Real Madrid,1,ESP,2064.78173828,ESP-La Liga,2015-3-5
Barcelona,3,ESP,2027.92211914,ESP-La Liga,2015-3-5
Atletico,4,ESP,1960.91918945,ESP-La Liga,2015-3-5
Valencia,8,ESP,1858.47143555,ESP-La Liga,2015-3-5
Sevilla,12,ESP,1832.25915527,ESP-La Liga,2015-3-5
Villarreal,14,ESP,1828.23840332,ESP-La Liga,2015-3-5
Malaga,23,ESP,1759.66638184,ESP-La Liga,2015-3-5
Bilbao,26,ESP,1748.02819824,ESP-La Liga,2015-3-5
Celta,29,ESP,1741.09570312,ESP-La Liga,2015-3-5
Sociedad,30,ESP,1738.81848145,ESP-La Liga,2015-3-5
Espanyol,33,ESP,1708.96191406,ESP-La Liga,2015-3-5
Getafe,43,ESP,1680.49023438,ESP-La Liga,2015-3-5
Rayo Vallecano,44,ESP,1678.68640137,ESP-La Liga,2015-3-5
Levante,45,ESP,1676.66491699,ESP-La Liga,2015-3-5
Elche,50,ESP,1659.48718262,ESP-La Liga,2015-3-5
Almeria,51,ESP,1655.37915039,ESP-La Liga,2015-3-5
Depor,55,ESP,1646.80456543,ESP-La Liga,2015-3-5
Eibar,57,ESP,1640.62768555,ESP-La Liga,2015-3-5
Granada,60,ESP,1633.67114258,ESP-La Liga,2015-3-5
Cordoba,72,ESP,1593.16723633,ESP-La Liga,2015-3-5
Real Madrid,1,ESP,2050.14013672,ESP-La Liga,2015-3-12
Barcelona,3,ESP,2029.74023438,ESP-La Liga,2015-3-12
Atletico,4,ESP,1955.80358887,ESP-La Liga,2015-3-12
Valencia,8,ESP,1863.14892578,ESP-La Liga,2015-3-12
Sevilla,12,ESP,1837.48254395,ESP-La Liga,2015-3-12
Villarreal,13,ESP,1835.20690918,ESP-La Liga,2015-3-12
Bilbao,24,ESP,1761.50854492,ESP-La Liga,2015-3-12
Malaga,26,ESP,1750.0447998,ESP-La Liga,2015-3-12
Sociedad,28,ESP,1743.81994629,ESP-La Liga,2015-3-12
