team,rank,country,elo,league,week
Everton,21,ENG,1754.04492188,ENG-Premier League,2010-12-25
Aston Villa,33,ENG,1706.58483887,ENG-Premier League,2010-12-25
Sunderland,38,ENG,1704.99743652,ENG-Premier League,2010-12-25
Newcastle,40,ENG,1695.78820801,ENG-Premier League,2010-12-25
Blackburn,41,ENG,1694.68408203,ENG-Premier League,2010-12-25
Fulham,43,ENG,1691.10217285,ENG-Premier League,2010-12-25
Bolton,46,ENG,1681.85583496,ENG-Premier League,2010-12-25
Stoke,48,ENG,1674.62890625,ENG-Premier League,2010-12-25
West Brom,55,ENG,1657.1640625,ENG-Premier League,2010-12-25
Birmingham,58,ENG,1651.62805176,ENG-Premier League,2010-12-25
Blackpool,75,ENG,1617.65393066,ENG-Premier League,2010-12-25
West Ham,76,ENG,1614.22583008,ENG-Premier League,2010-12-25
Wigan,88,ENG,1594.73632812,ENG-Premier League,2010-12-25
Wolves,89,ENG,1593.94812012,ENG-Premier League,2010-12-25
Man United,3,ENG,1949.49755859,ENG-Premier League,2011-1-1
Chelsea,4,ENG,1893.88598633,ENG-Premier League,2011-1-1
Arsenal,6,ENG,1871.16088867,ENG-Premier League,2011-1-1
Tottenham,8,ENG,1821.98535156,ENG-Premier League,2011-1-1
Man City,9,ENG,1810.65002441,ENG-Premier League,2011-1-1
Liverpool,17,ENG,1772.03710938,ENG-Premier League,2011-1-1
Everton,21,ENG,1752.72290039,ENG-Premier League,2011-1-1
Blackburn,39,ENG,1692.65441895,ENG-Premier League,2011-1-1
Aston Villa,40,ENG,1691.56628418,ENG-Premier League,2011-1-1
Fulham,41,ENG,1688.88000488,ENG-Premier League,2011-1-1
Bolton,43,ENG,1687.14770508,ENG-Premier League,2011-1-1
Sunderland,44,ENG,1685.4230957,ENG-Premier League,2011-1-1
Newcastle,46,ENG,1680.55310059,ENG-Premier League,2011-1-1
Stoke,48,ENG,1674.79187012,ENG-Premier League,2011-1-1
Birmingham,55,ENG,1657.36608887,ENG-Premier League,2011-1-1
West Brom,67,ENG,1636.6171875,ENG-Premier League,2011-1-1
Blackpool,70,ENG,1634.62780762,ENG-Premier League,2011-1-1
West Ham,72,ENG,1632.49243164,ENG-Premier League,2011-1-1
Wigan,80,ENG,1610.00793457,ENG-Premier League,2011-1-1
Wolves,86,ENG,1598.54089355,ENG-Premier League,2011-1-1
Man United,3,ENG,1953.99682617,ENG-Premier League,2011-1-8
Arsenal,5,ENG,1875.33032227,ENG-Premier League,2011-1-8
Chelsea,6,ENG,1873.75,ENG-Premier League,2011-1-8
Tottenham,8,ENG,1817.25500488,ENG-Premier League,2011-1-8
Man City,9,ENG,1817.24169922,ENG-Premier League,2011-1-8
Liverpool,19,ENG,1764.26916504,ENG-Premier League,2011-1-8
Everton,21,ENG,1749.16455078,ENG-Premier League,2011-1-8
Sunderland,33,ENG,1706.76037598,ENG-Premier League,2011-1-8
Newcastle,37,ENG,1699.98657227,ENG-Premier League,2011-1-8
Fulham,38,ENG,1694.14038086,ENG-Premier League,2011-1-8
Blackburn,39,ENG,1693.63989258,ENG-Premier League,2011-1-8
Aston Villa,44,ENG,1688.13269043,ENG-Premier League,2011-1-8
Stoke,45,ENG,1684.79858398,ENG-Premier League,2011-1-8
Bolton,48,ENG,1678.44702148,ENG-Premier League,2011-1-8
Birmingham,54,ENG,1658.96582031,ENG-Premier League,2011-1-8
West Ham,71,ENG,1629.1072998,ENG-Premier League,2011-1-8
West Brom,72,ENG,1625.13952637,ENG-Premier League,2011-1-8
Blackpool,77,ENG,1622.26696777,ENG-Premier League,2011-1-8
Wigan,81,ENG,1605.95690918,ENG-Premier League,2011-1-8
Wolves,84,ENG,1604.25891113,ENG-Premier League,2011-1-8
Man United,3,ENG,1953.99682617,ENG-Premier League,2011-1-15
Arsenal,5,ENG,1875.33032227,ENG-Premier League,2011-1-15
Chelsea,6,ENG,1873.75,ENG-Premier League,2011-1-15
Tottenham,9,ENG,1817.25500488,ENG-Premier League,2011-1-15
Man City,10,ENG,1817.24169922,ENG-Premier League,2011-1-15
Liverpool,19,ENG,1754.64904785,ENG-Premier League,2011-1-15
Everton,21,ENG,1749.16455078,ENG-Premier League,2011-1-15
Sunderland,33,ENG,1706.76037598,ENG-Premier League,2011-1-15
Newcastle,38,ENG,1699.98657227,ENG-Premier League,2011-1-15
Fulham,39,ENG,1694.14038086,ENG-Premier League,2011-1-15
Blackburn,40,ENG,1693.63989258,ENG-Premier League,2011-1-15
Aston Villa,45,ENG,1688.13269043,ENG-Premier League,2011-1-15
Stoke,46,ENG,1684.79858398,ENG-Premier League,2011-1-15
Bolton,47,ENG,1678.44702148,ENG-Premier League,2011-1-15
Birmingham,53,ENG,1658.96582031,ENG-Premier League,2011-1-15
Blackpool,68,ENG,1631.88720703,ENG-Premier League,2011-1-15
West Ham,70,ENG,1629.1072998,ENG-Premier League,2011-1-15
West Brom,71,ENG,1625.13952637,ENG-Premier League,2011-1-15
Wigan,82,ENG,1605.95690918,ENG-Premier League,2011-1-15
Wolves,84,ENG,1604.25891113,ENG-Premier League,2011-1-15
Man United,3,ENG,1952.42089844,ENG-Premier League,2011-1-22
Arsenal,4,ENG,1882.18249512,ENG-Premier League,2011-1-22
Chelsea,5,ENG,1877.43359375,ENG-Premier League,2011-1-22
Man City,10,ENG,1819.45263672,ENG-Premier League,2011-1-22
Tottenham,11,ENG,1818.83105469,ENG-Premier League,2011-1-22
Liverpool,20,ENG,1752.19580078,ENG-Premier League,2011-1-22
Everton,21,ENG,1751.61791992,ENG-Premier League,2011-1-22
Sunderland,35,ENG,1704.27233887,ENG-Premier League,2011-1-22
Newcastle,36,ENG,1702.47473145,ENG-Premier League,2011-1-22
Fulham,39,ENG,1693.91638184,ENG-Premier League,2011-1-22
Stoke,41,ENG,1693.26696777,ENG-Premier League,2011-1-22
Blackburn,43,ENG,1689.9564209,ENG-Premier League,2011-1-22
Aston Villa,44,ENG,1689.62841797,ENG-Premier League,2011-1-22
Bolton,49,ENG,1669.9786377,ENG-Premier League,2011-1-22
Birmingham,56,ENG,1657.47009277,ENG-Premier League,2011-1-22
West Brom,70,ENG,1631.23327637,ENG-Premier League,2011-1-22
Blackpool,73,ENG,1625.79333496,ENG-Premier League,2011-1-22
West Ham,74,ENG,1622.25512695,ENG-Premier League,2011-1-22
Wigan,81,ENG,1606.1809082,ENG-Premier League,2011-1-22
Wolves,83,ENG,1602.04785156,ENG-Premier League,2011-1-22
Man United,3,ENG,1958.1817627,ENG-Premier League,2011-1-29
Chelsea,4,ENG,1887.26477051,ENG-Premier League,2011-1-29
Arsenal,5,ENG,1884.79309082,ENG-Premier League,2011-1-29
Tottenham,9,ENG,1817.82141113,ENG-Premier League,2011-1-29
Man City,10,ENG,1810.11230469,ENG-Premier League,2011-1-29
Liverpool,19,ENG,1768.13110352,ENG-Premier League,2011-1-29
Everton,22,ENG,1746.20532227,ENG-Premier League,2011-1-29
Sunderland,32,ENG,1712.38293457,ENG-Premier League,2011-1-29
Aston Villa,35,ENG,1706.62805176,ENG-Premier League,2011-1-29
Newcastle,37,ENG,1703.48425293,ENG-Premier League,2011-1-29
Fulham,40,ENG,1697.74780273,ENG-Premier League,2011-1-29
Blackburn,41,ENG,1696.65234375,ENG-Premier League,2011-1-29
Stoke,43,ENG,1684.48022461,ENG-Premier League,2011-1-29
Bolton,51,ENG,1660.14746094,ENG-Premier League,2011-1-29
Birmingham,55,ENG,1654.2442627,ENG-Premier League,2011-1-29
West Ham,71,ENG,1627.66772461,ENG-Premier League,2011-1-29
West Brom,72,ENG,1624.53735352,ENG-Premier League,2011-1-29
Blackpool,76,ENG,1615.14770508,ENG-Premier League,2011-1-29
Wigan,85,ENG,1595.91088867,ENG-Premier League,2011-1-29
Wolves,88,ENG,1591.06787109,ENG-Premier League,2011-1-29
Man United,3,ENG,1960.6953125,ENG-Premier League,2011-2-5
Chelsea,4,ENG,1895.31188965,ENG-Premier League,2011-2-5
Arsenal,5,ENG,1887.99853516,ENG-Premier League,2011-2-5
Tottenham,8,ENG,1824.60852051,ENG-Premier League,2011-2-5
Man City,11,ENG,1807.90637207,ENG-Premier League,2011-2-5
Liverpool,18,ENG,1774.35046387,ENG-Premier League,2011-2-5
Everton,21,ENG,1742.99987793,ENG-Premier League,2011-2-5
Sunderland,34,ENG,1704.33581543,ENG-Premier League,2011-2-5
Aston Villa,35,ENG,1704.11450195,ENG-Premier League,2011-2-5
Fulham,36,ENG,1704.09802246,ENG-Premier League,2011-2-5
Newcastle,38,ENG,1697.1340332,ENG-Premier League,2011-2-5
Blackburn,41,ENG,1689.86523438,ENG-Premier League,2011-2-5
Stoke,46,ENG,1678.26086426,ENG-Premier League,2011-2-5
Bolton,52,ENG,1664.78381348,ENG-Premier League,2011-2-5
Birmingham,55,ENG,1656.45007324,ENG-Premier League,2011-2-5
West Ham,64,ENG,1641.3260498,ENG-Premier League,2011-2-5
West Brom,75,ENG,1621.52294922,ENG-Premier League,2011-2-5
Blackpool,84,ENG,1601.48937988,ENG-Premier League,2011-2-5
Wigan,86,ENG,1598.92529297,ENG-Premier League,2011-2-5
Wolves,90,ENG,1586.43151855,ENG-Premier League,2011-2-5
Man United,3,ENG,1945.9107666,ENG-Premier League,2011-2-12
Arsenal,4,ENG,1884.83703613,ENG-Premier League,2011-2-12
Chelsea,5,ENG,1882.32324219,ENG-Premier League,2011-2-12
Tottenham,8,ENG,1827.52807617,ENG-Premier League,2011-2-12
Man City,11,ENG,1812.24963379,ENG-Premier League,2011-2-12
Liverpool,14,ENG,1787.33911133,ENG-Premier League,2011-2-12
Everton,21,ENG,1747.50354004,ENG-Premier League,2011-2-12
Fulham,33,ENG,1706.28271484,ENG-Premier League,2011-2-12
Aston Villa,35,ENG,1701.92993164,ENG-Premier League,2011-2-12
Newcastle,36,ENG,1700.29541016,ENG-Premier League,2011-2-12
Sunderland,40,ENG,1697.44555664,ENG-Premier League,2011-2-12
Stoke,44,ENG,1685.15112305,ENG-Premier League,2011-2-12
Blackburn,46,ENG,1681.43127441,ENG-Premier League,2011-2-12
Birmingham,52,ENG,1666.33532715,ENG-Premier League,2011-2-12
Bolton,55,ENG,1661.86437988,ENG-Premier League,2011-2-12
West Ham,67,ENG,1631.44091797,ENG-Premier League,2011-2-12
West Brom,77,ENG,1617.17980957,ENG-Premier League,2011-2-12
Wigan,83,ENG,1607.35925293,ENG-Premier League,2011-2-12
Wolves,85,ENG,1601.21606445,ENG-Premier League,2011-2-12
Blackpool,87,ENG,1596.98571777,ENG-Premier League,2011-2-12
Man United,3,ENG,1952.13476562,ENG-Premier League,2011-2-19
Arsenal,4,ENG,1893.99523926,ENG-Premier League,2011-2-19
Chelsea,6,ENG,1882.40344238,ENG-Premier League,2011-2-19
Tottenham,8,ENG,1844.49145508,ENG-Premier League,2011-2-19
Man City,12,ENG,1810.36474609,ENG-Premier League,2011-2-19
Liverpool,17,ENG,1783.04577637,ENG-Premier League,2011-2-19
Everton,20,ENG,1738.66906738,ENG-Premier League,2011-2-19
Newcastle,25,ENG,1718.00891113,ENG-Premier League,2011-2-19
Fulham,29,ENG,1711.95849609,ENG-Premier League,2011-2-19
Aston Villa,32,ENG,1704.06140137,ENG-Premier League,2011-2-19
Sunderland,41,ENG,1693.67724609,ENG-Premier League,2011-2-19
Blackburn,44,ENG,1682.59655762,ENG-Premier League,2011-2-19
Stoke,45,ENG,1681.29309082,ENG-Premier League,2011-2-19
Bolton,47,ENG,1676.45483398,ENG-Premier League,2011-2-19
Birmingham,55,ENG,1662.82653809,ENG-Premier League,2011-2-19
West Ham,68,ENG,1636.15991211,ENG-Premier League,2011-2-19
West Brom,76,ENG,1618.21679688,ENG-Premier League,2011-2-19
Wigan,77,ENG,1616.56066895,ENG-Premier League,2011-2-19
Wolves,87,ENG,1602.03540039,ENG-Premier League,2011-2-19
Blackpool,88,ENG,1600.61022949,ENG-Premier League,2011-2-19
Man United,3,ENG,1956.69372559,ENG-Premier League,2011-2-26
Arsenal,4,ENG,1901.0123291,ENG-Premier League,2011-2-26
Chelsea,6,ENG,1894.07348633,ENG-Premier League,2011-2-26
Tottenham,8,ENG,1832.4083252,ENG-Premier League,2011-2-26
Man City,11,ENG,1819.48095703,ENG-Premier League,2011-2-26
Liverpool,14,ENG,1792.57092285,ENG-Premier League,2011-2-26
Everton,21,ENG,1743.45532227,ENG-Premier League,2011-2-26
Newcastle,22,ENG,1722.79516602,ENG-Premier League,2011-2-26
Fulham,24,ENG,1716.74462891,ENG-Premier League,2011-2-26
Aston Villa,29,ENG,1708.84765625,ENG-Premier League,2011-2-26
Sunderland,37,ENG,1698.46350098,ENG-Premier League,2011-2-26
Blackburn,43,ENG,1687.3828125,ENG-Premier League,2011-2-26
Stoke,44,ENG,1683.84838867,ENG-Premier League,2011-2-26
Bolton,45,ENG,1681.2409668,ENG-Premier League,2011-2-26
Birmingham,50,ENG,1667.6126709,ENG-Premier League,2011-2-26
West Ham,65,ENG,1640.94604492,ENG-Premier League,2011-2-26
Blackpool,73,ENG,1622.26586914,ENG-Premier League,2011-2-26
Wigan,74,ENG,1621.34680176,ENG-Premier League,2011-2-26
West Brom,77,ENG,1620.43493652,ENG-Premier League,2011-2-26
Wolves,82,ENG,1609.38952637,ENG-Premier League,2011-2-26
Man United,3,ENG,1953.79345703,ENG-Premier League,2011-3-5
Chelsea,4,ENG,1902.10498047,ENG-Premier League,2011-3-5
Arsenal,5,ENG,1901.0123291,ENG-Premier League,2011-3-5
Tottenham,8,ENG,1832.4083252,ENG-Premier League,2011-3-5
Man City,12,ENG,1814.82019043,ENG-Premier League,2011-3-5
Liverpool,15,ENG,1778.20239258,ENG-Premier League,2011-3-5
Everton,20,ENG,1750.71826172,ENG-Premier League,2011-3-5
Fulham,22,ENG,1721.40539551,ENG-Premier League,2011-3-5
Newcastle,23,ENG,1719.55310059,ENG-Premier League,2011-3-5
Aston Villa,25,ENG,1718.69628906,ENG-Premier League,2011-3-5
Sunderland,41,ENG,1691.20043945,ENG-Premier League,2011-3-5
Bolton,44,ENG,1684.48303223,ENG-Premier League,2011-3-5
Stoke,45,ENG,1680.10070801,ENG-Premier League,2011-3-5
Blackburn,47,ENG,1677.53405762,ENG-Premier League,2011-3-5
Birmingham,49,ENG,1667.6126709,ENG-Premier League,2011-3-5
West Ham,55,ENG,1655.31469727,ENG-Premier League,2011-3-5
West Brom,74,ENG,1624.18273926,ENG-Premier League,2011-3-5
Wolves,76,ENG,1622.32043457,ENG-Premier League,2011-3-5
Wigan,80,ENG,1616.21557617,ENG-Premier League,2011-3-5
Blackpool,82,ENG,1609.33483887,ENG-Premier League,2011-3-5
Man United,3,ENG,1930.44238281,ENG-Premier League,2011-3-12
Chelsea,4,ENG,1898.46374512,ENG-Premier League,2011-3-12
Arsenal,5,ENG,1877.58850098,ENG-Premier League,2011-3-12
Tottenham,8,ENG,1822.03430176,ENG-Premier League,2011-3-12
Man City,13,ENG,1797.14221191,ENG-Premier League,2011-3-12
Liverpool,15,ENG,1779.18151855,ENG-Premier League,2011-3-12
Everton,20,ENG,1747.01599121,ENG-Premier League,2011-3-12
Fulham,24,ENG,1718.75915527,ENG-Premier League,2011-3-12
Aston Villa,36,ENG,1703.71862793,ENG-Premier League,2011-3-12
Newcastle,38,ENG,1702.58728027,ENG-Premier League,2011-3-12
Sunderland,41,ENG,1689.98608398,ENG-Premier League,2011-3-12
Bolton,42,ENG,1683.59362793,ENG-Premier League,2011-3-12
Blackburn,49,ENG,1664.31311035,ENG-Premier League,2011-3-12
Stoke,53,ENG,1660.25463867,ENG-Premier League,2011-3-12
West Ham,54,ENG,1659.2935791,ENG-Premier League,2011-3-12
Birmingham,59,ENG,1648.80114746,ENG-Premier League,2011-3-12
West Brom,66,ENG,1631.92822266,ENG-Premier League,2011-3-12
Wolves,76,ENG,1618.15698242,ENG-Premier League,2011-3-12
Wigan,82,ENG,1605.82727051,ENG-Premier League,2011-3-12
Blackpool,86,ENG,1597.10900879,ENG-Premier League,2011-3-12
Man United,3,ENG,1934.99023438,ENG-Premier League,2011-3-19
Chelsea,4,ENG,1896.07226562,ENG-Premier League,2011-3-19
Arsenal,5,ENG,1876.13684082,ENG-Premier League,2011-3-19
Tottenham,9,ENG,1820.5826416,ENG-Premier League,2011-3-19
Man City,13,ENG,1794.78442383,ENG-Premier League,2011-3-19
Liverpool,18,ENG,1768.72546387,ENG-Premier League,2011-3-19
Everton,20,ENG,1745.56433105,ENG-Premier League,2011-3-19
Fulham,25,ENG,1717.30761719,ENG-Premier League,2011-3-19
Aston Villa,35,ENG,1702.26696777,ENG-Premier League,2011-3-19
Newcastle,36,ENG,1701.13562012,ENG-Premier League,2011-3-19
Sunderland,43,ENG,1688.53442383,ENG-Premier League,2011-3-19
Bolton,44,ENG,1682.14196777,ENG-Premier League,2011-3-19
Blackburn,49,ENG,1662.8614502,ENG-Premier League,2011-3-19
Stoke,53,ENG,1658.80310059,ENG-Premier League,2011-3-19
West Ham,54,ENG,1657.84191895,ENG-Premier League,2011-3-19
Birmingham,60,ENG,1647.3494873,ENG-Premier League,2011-3-19
West Brom,70,ENG,1630.47668457,ENG-Premier League,2011-3-19
Wolves,78,ENG,1616.70532227,ENG-Premier League,2011-3-19
Wigan,82,ENG,1604.37561035,ENG-Premier League,2011-3-19
Blackpool,85,ENG,1595.65734863,ENG-Premier League,2011-3-19
Man United,3,ENG,1936.85253906,ENG-Premier League,2011-3-26
Chelsea,4,ENG,1901.82043457,ENG-Premier League,2011-3-26
Arsenal,5,ENG,1871.44348145,ENG-Premier League,2011-3-26
Tottenham,10,ENG,1814.75756836,ENG-Premier League,2011-3-26
Man City,13,ENG,1789.03625488,ENG-Premier League,2011-3-26
Liverpool,16,ENG,1779.91333008,ENG-Premier League,2011-3-26
Everton,20,ENG,1751.34350586,ENG-Premier League,2011-3-26
Fulham,28,ENG,1711.52832031,ENG-Premier League,2011-3-26
Aston Villa,41,ENG,1690.515625,ENG-Premier League,2011-3-26
Newcastle,42,ENG,1686.27233887,ENG-Premier League,2011-3-26
Bolton,44,ENG,1680.27966309,ENG-Premier League,2011-3-26
Sunderland,45,ENG,1677.34643555,ENG-Premier League,2011-3-26
Stoke,46,ENG,1673.66625977,ENG-Premier League,2011-3-26
West Ham,49,ENG,1663.66699219,ENG-Premier League,2011-3-26
Blackburn,53,ENG,1659.13684082,ENG-Premier League,2011-3-26
Birmingham,63,ENG,1639.83911133,ENG-Premier League,2011-3-26
West Brom,65,ENG,1635.17004395,ENG-Premier League,2011-3-26
Wolves,71,ENG,1628.45666504,ENG-Premier League,2011-3-26
Wigan,79,ENG,1611.8861084,ENG-Premier League,2011-3-26
Blackpool,85,ENG,1599.38195801,ENG-Premier League,2011-3-26
Man United,3,ENG,1936.85253906,ENG-Premier League,2011-4-2
Chelsea,4,ENG,1901.82043457,ENG-Premier League,2011-4-2
Arsenal,5,ENG,1871.44348145,ENG-Premier League,2011-4-2
Tottenham,10,ENG,1814.75756836,ENG-Premier League,2011-4-2
Man City,13,ENG,1789.03625488,ENG-Premier League,2011-4-2
Liverpool,16,ENG,1779.91333008,ENG-Premier League,2011-4-2
Everton,20,ENG,1751.34350586,ENG-Premier League,2011-4-2
Fulham,28,ENG,1711.52832031,ENG-Premier League,2011-4-2
Aston Villa,41,ENG,1690.515625,ENG-Premier League,2011-4-2
Newcastle,42,ENG,1686.27233887,ENG-Premier League,2011-4-2
Bolton,44,ENG,1680.27966309,ENG-Premier League,2011-4-2
Sunderland,45,ENG,1677.34643555,ENG-Premier League,2011-4-2
Stoke,46,ENG,1673.66625977,ENG-Premier League,2011-4-2
West Ham,49,ENG,1663.66699219,ENG-Premier League,2011-4-2
Blackburn,53,ENG,1659.13684082,ENG-Premier League,2011-4-2
Birmingham,63,ENG,1639.83911133,ENG-Premier League,2011-4-2
West Brom,65,ENG,1635.17004395,ENG-Premier League,2011-4-2
Wolves,71,ENG,1628.45666504,ENG-Premier League,2011-4-2
Wigan,79,ENG,1611.8861084,ENG-Premier League,2011-4-2
Blackpool,85,ENG,1599.38195801,ENG-Premier League,2011-4-2
Man United,3,ENG,1947.18847656,ENG-Premier League,2011-4-9
Chelsea,4,ENG,1887.3248291,ENG-Premier League,2011-4-9
Arsenal,7,ENG,1862.35534668,ENG-Premier League,2011-4-9
Tottenham,13,ENG,1800.98571777,ENG-Premier League,2011-4-9
Man City,14,ENG,1795.16699219,ENG-Premier League,2011-4-9
Liverpool,19,ENG,1767.59631348,ENG-Premier League,2011-4-9
Everton,21,ENG,1745.35876465,ENG-Premier League,2011-4-9
Fulham,27,ENG,1715.61987305,ENG-Premier League,2011-4-9
Newcastle,39,ENG,1692.47216797,ENG-Premier League,2011-4-9
Aston Villa,40,ENG,1691.77587891,ENG-Premier League,2011-4-9
Stoke,46,ENG,1675.54187012,ENG-Premier League,2011-4-9
Bolton,47,ENG,1670.55383301,ENG-Premier League,2011-4-9
Sunderland,49,ENG,1666.49133301,ENG-Premier League,2011-4-9
Blackburn,52,ENG,1663.50048828,ENG-Premier League,2011-4-9
West Ham,57,ENG,1656.50219727,ENG-Premier League,2011-4-9
Birmingham,64,ENG,1644.8404541,ENG-Premier League,2011-4-9
West Brom,65,ENG,1642.76245117,ENG-Premier League,2011-4-9
Wolves,74,ENG,1617.53234863,ENG-Premier League,2011-4-9
Wigan,77,ENG,1613.14672852,ENG-Premier League,2011-4-9
Blackpool,86,ENG,1590.56591797,ENG-Premier League,2011-4-9
Man United,3,ENG,1954.54394531,ENG-Premier League,2011-4-16
Chelsea,4,ENG,1884.09118652,ENG-Premier League,2011-4-16
Arsenal,5,ENG,1866.93371582,ENG-Premier League,2011-4-16
Tottenham,12,ENG,1803.64208984,ENG-Premier League,2011-4-16
Man City,16,ENG,1783.0201416,ENG-Premier League,2011-4-16
Liverpool,17,ENG,1779.34509277,ENG-Premier League,2011-4-16
Everton,20,ENG,1756.80004883,ENG-Premier League,2011-4-16
Fulham,27,ENG,1712.50695801,ENG-Premier League,2011-4-16
Aston Villa,34,ENG,1697.63391113,ENG-Premier League,2011-4-16
Newcastle,43,ENG,1686.21582031,ENG-Premier League,2011-4-16
Bolton,46,ENG,1680.32653809,ENG-Premier League,2011-4-16
Stoke,48,ENG,1671.82617188,ENG-Premier League,2011-4-16
Blackburn,51,ENG,1660.60351562,ENG-Premier League,2011-4-16
Sunderland,57,ENG,1655.84594727,ENG-Premier League,2011-4-16
West Brom,60,ENG,1653.00964355,ENG-Premier League,2011-4-16
Birmingham,64,ENG,1647.33935547,ENG-Premier League,2011-4-16
West Ham,65,ENG,1646.33129883,ENG-Premier League,2011-4-16
Wigan,79,ENG,1611.34155273,ENG-Premier League,2011-4-16
Wolves,81,ENG,1605.69299316,ENG-Premier League,2011-4-16
Blackpool,86,ENG,1585.58947754,ENG-Premier League,2011-4-16
Man United,3,ENG,1949.51757812,ENG-Premier League,2011-4-23
Chelsea,4,ENG,1892.96569824,ENG-Premier League,2011-4-23
Arsenal,7,ENG,1863.04956055,ENG-Premier League,2011-4-23
Tottenham,13,ENG,1803.1138916,ENG-Premier League,2011-4-23
Liverpool,14,ENG,1783.75744629,ENG-Premier League,2011-4-23
Man City,15,ENG,1783.0201416,ENG-Premier League,2011-4-23
Everton,19,ENG,1762.44360352,ENG-Premier League,2011-4-23
Fulham,29,ENG,1712.50695801,ENG-Premier League,2011-4-23
Aston Villa,31,ENG,1706.29797363,ENG-Premier League,2011-4-23
Newcastle,39,ENG,1691.24230957,ENG-Premier League,2011-4-23
Bolton,43,ENG,1680.32653809,ENG-Premier League,2011-4-23
Stoke,50,ENG,1671.82617188,ENG-Premier League,2011-4-23
Blackburn,57,ENG,1654.95983887,ENG-Premier League,2011-4-23
Birmingham,58,ENG,1653.62207031,ENG-Premier League,2011-4-23
West Brom,59,ENG,1647.03381348,ENG-Premier League,2011-4-23
Sunderland,60,ENG,1646.66467285,ENG-Premier League,2011-4-23
West Ham,66,ENG,1637.66723633,ENG-Premier League,2011-4-23
Wigan,72,ENG,1624.30407715,ENG-Premier League,2011-4-23
Wolves,83,ENG,1605.69299316,ENG-Premier League,2011-4-23
Blackpool,88,ENG,1572.62683105,ENG-Premier League,2011-4-23
Man United,3,ENG,1961.5534668,ENG-Premier League,2011-4-30
Chelsea,4,ENG,1898.20227051,ENG-Premier League,2011-4-30
Arsenal,6,ENG,1854.53112793,ENG-Premier League,2011-4-30
Tottenham,11,ENG,1799.46960449,ENG-Premier League,2011-4-30
Liverpool,12,ENG,1793.90185547,ENG-Premier League,2011-4-30
Man City,13,ENG,1791.88647461,ENG-Premier League,2011-4-30
