team,rank,country,elo,league,week
Paderborn,92,GER,1523.68640137,GER-Bundesliga,2020-6-10
Bayern,2,GER,2010.60388184,GER-Bundesliga,2020-6-17
Dortmund,8,GER,1871.68908691,GER-Bundesliga,2020-6-17
RB Leipzig,10,GER,1865.98156738,GER-Bundesliga,2020-6-17
Leverkusen,14,GER,1807.953125,GER-Bundesliga,2020-6-17
Gladbach,26,GER,1755.8684082,GER-Bundesliga,2020-6-17
Wolfsburg,32,GER,1715.92553711,GER-Bundesliga,2020-6-17
Frankfurt,35,GER,1703.64562988,GER-Bundesliga,2020-6-17
Hoffenheim,40,GER,1690.27001953,GER-Bundesliga,2020-6-17
Freiburg,53,GER,1654.25720215,GER-Bundesliga,2020-6-17
Schalke,56,GER,1643.47180176,GER-Bundesliga,2020-6-17
Hertha,57,GER,1641.87878418,GER-Bundesliga,2020-6-17
Mainz,61,GER,1632.13330078,GER-Bundesliga,2020-6-17
Werder,62,GER,1626.53527832,GER-Bundesliga,2020-6-17
Koeln,63,GER,1623.54296875,GER-Bundesliga,2020-6-17
Augsburg,64,GER,1622.53527832,GER-Bundesliga,2020-6-17
Duesseldorf,71,GER,1603.22424316,GER-Bundesliga,2020-6-17
Union Berlin,73,GER,1601.46838379,GER-Bundesliga,2020-6-17
Paderborn,95,GER,1505.3885498,GER-Bundesliga,2020-6-17
Bayern,2,GER,2012.29089355,GER-Bundesliga,2020-6-24
Dortmund,9,GER,1864.35290527,GER-Bundesliga,2020-6-24
RB Leipzig,11,GER,1846.3182373,GER-Bundesliga,2020-6-24
Leverkusen,18,GER,1796.12768555,GER-Bundesliga,2020-6-24
Gladbach,25,GER,1760.34619141,GER-Bundesliga,2020-6-24
Wolfsburg,32,GER,1728.13549805,GER-Bundesliga,2020-6-24
Hoffenheim,33,GER,1709.56298828,GER-Bundesliga,2020-6-24
Frankfurt,34,GER,1707.70690918,GER-Bundesliga,2020-6-24
Mainz,51,GER,1661.1986084,GER-Bundesliga,2020-6-24
Hertha,53,GER,1657.92297363,GER-Bundesliga,2020-6-24
Freiburg,55,GER,1652.57019043,GER-Bundesliga,2020-6-24
Schalke,61,GER,1625.68310547,GER-Bundesliga,2020-6-24
Koeln,62,GER,1620.84179688,GER-Bundesliga,2020-6-24
Werder,63,GER,1617.50146484,GER-Bundesliga,2020-6-24
Augsburg,66,GER,1613.58483887,GER-Bundesliga,2020-6-24
Duesseldorf,68,GER,1609.20666504,GER-Bundesliga,2020-6-24
Union Berlin,74,GER,1592.11169434,GER-Bundesliga,2020-6-24
Paderborn,94,GER,1500.91064453,GER-Bundesliga,2020-6-24
Bayern,1,GER,2012.24304199,GER-Bundesliga,2020-8-7
RB Leipzig,10,GER,1844.3996582,GER-Bundesliga,2020-8-7
Dortmund,12,GER,1833.80407715,GER-Bundesliga,2020-8-7
Leverkusen,19,GER,1795.70751953,GER-Bundesliga,2020-8-7
Gladbach,24,GER,1759.54956055,GER-Bundesliga,2020-8-7
Hoffenheim,32,GER,1729.32946777,GER-Bundesliga,2020-8-7
Wolfsburg,36,GER,1706.9675293,GER-Bundesliga,2020-8-7
Frankfurt,39,GER,1699.0168457,GER-Bundesliga,2020-8-7
Freiburg,52,GER,1659.98571777,GER-Bundesliga,2020-8-7
Mainz,55,GER,1651.93933105,GER-Bundesliga,2020-8-7
Hertha,57,GER,1647.93737793,GER-Bundesliga,2020-8-7
Werder,62,GER,1632.06567383,GER-Bundesliga,2020-8-7
Schalke,68,GER,1607.48522949,GER-Bundesliga,2020-8-7
Augsburg,70,GER,1604.72119141,GER-Bundesliga,2020-8-7
Koeln,71,GER,1599.93286133,GER-Bundesliga,2020-8-7
Union Berlin,72,GER,1599.60070801,GER-Bundesliga,2020-8-7
Bielefeld,74,GER,1594.08581543,GER-Bundesliga,2020-8-7
Stuttgart,85,GER,1565.45031738,GER-Bundesliga,2020-8-7
Bayern,1,GER,2014.62365723,GER-Bundesliga,2020-8-14
RB Leipzig,9,GER,1855.42749023,GER-Bundesliga,2020-8-14
Dortmund,12,GER,1835.07922363,GER-Bundesliga,2020-8-14
Leverkusen,18,GER,1789.78808594,GER-Bundesliga,2020-8-14
Gladbach,24,GER,1760.82470703,GER-Bundesliga,2020-8-14
Hoffenheim,30,GER,1730.60461426,GER-Bundesliga,2020-8-14
Wolfsburg,37,GER,1708.24267578,GER-Bundesliga,2020-8-14
Frankfurt,40,GER,1700.29199219,GER-Bundesliga,2020-8-14
Freiburg,52,GER,1661.26098633,GER-Bundesliga,2020-8-14
Mainz,56,GER,1653.21459961,GER-Bundesliga,2020-8-14
Hertha,57,GER,1649.21252441,GER-Bundesliga,2020-8-14
Werder,61,GER,1633.34094238,GER-Bundesliga,2020-8-14
Schalke,68,GER,1608.76049805,GER-Bundesliga,2020-8-14
Augsburg,70,GER,1605.99645996,GER-Bundesliga,2020-8-14
Koeln,71,GER,1601.20800781,GER-Bundesliga,2020-8-14
Union Berlin,72,GER,1600.87597656,GER-Bundesliga,2020-8-14
Bielefeld,75,GER,1595.36096191,GER-Bundesliga,2020-8-14
Stuttgart,85,GER,1566.72546387,GER-Bundesliga,2020-8-14
Bayern,1,GER,2037.90100098,GER-Bundesliga,2020-8-21
RB Leipzig,11,GER,1847.55358887,GER-Bundesliga,2020-8-21
Dortmund,13,GER,1838.2388916,GER-Bundesliga,2020-8-21
Leverkusen,18,GER,1792.94775391,GER-Bundesliga,2020-8-21
Gladbach,23,GER,1763.984375,GER-Bundesliga,2020-8-21
Hoffenheim,29,GER,1733.76428223,GER-Bundesliga,2020-8-21
Wolfsburg,37,GER,1711.40234375,GER-Bundesliga,2020-8-21
Frankfurt,38,GER,1703.45166016,GER-Bundesliga,2020-8-21
Freiburg,51,GER,1664.42053223,GER-Bundesliga,2020-8-21
Mainz,53,GER,1656.37414551,GER-Bundesliga,2020-8-21
Hertha,56,GER,1652.37219238,GER-Bundesliga,2020-8-21
Werder,61,GER,1636.50048828,GER-Bundesliga,2020-8-21
Schalke,67,GER,1611.92016602,GER-Bundesliga,2020-8-21
Augsburg,68,GER,1609.15600586,GER-Bundesliga,2020-8-21
Koeln,72,GER,1604.36767578,GER-Bundesliga,2020-8-21
Union Berlin,73,GER,1604.03552246,GER-Bundesliga,2020-8-21
Bielefeld,75,GER,1598.52062988,GER-Bundesliga,2020-8-21
Stuttgart,85,GER,1569.88513184,GER-Bundesliga,2020-8-21
Bayern,1,GER,2044.85327148,GER-Bundesliga,2020-8-28
RB Leipzig,10,GER,1849.34191895,GER-Bundesliga,2020-8-28
Dortmund,12,GER,1840.02722168,GER-Bundesliga,2020-8-28
Leverkusen,18,GER,1794.73596191,GER-Bundesliga,2020-8-28
Gladbach,21,GER,1765.77270508,GER-Bundesliga,2020-8-28
Hoffenheim,30,GER,1735.5526123,GER-Bundesliga,2020-8-28
Wolfsburg,37,GER,1713.19067383,GER-Bundesliga,2020-8-28
Frankfurt,38,GER,1705.23999023,GER-Bundesliga,2020-8-28
Freiburg,50,GER,1666.2088623,GER-Bundesliga,2020-8-28
Mainz,53,GER,1658.16247559,GER-Bundesliga,2020-8-28
Hertha,55,GER,1654.16040039,GER-Bundesliga,2020-8-28
Werder,60,GER,1638.28881836,GER-Bundesliga,2020-8-28
Schalke,67,GER,1613.70837402,GER-Bundesliga,2020-8-28
Augsburg,68,GER,1610.94433594,GER-Bundesliga,2020-8-28
Koeln,71,GER,1606.15588379,GER-Bundesliga,2020-8-28
Union Berlin,72,GER,1605.82385254,GER-Bundesliga,2020-8-28
Bielefeld,75,GER,1600.30883789,GER-Bundesliga,2020-8-28
Stuttgart,85,GER,1571.67346191,GER-Bundesliga,2020-8-28
Bayern,1,GER,2044.85327148,GER-Bundesliga,2020-9-4
RB Leipzig,10,GER,1849.34191895,GER-Bundesliga,2020-9-4
Dortmund,12,GER,1840.02722168,GER-Bundesliga,2020-9-4
Leverkusen,18,GER,1794.73596191,GER-Bundesliga,2020-9-4
Gladbach,21,GER,1765.77270508,GER-Bundesliga,2020-9-4
Hoffenheim,30,GER,1735.5526123,GER-Bundesliga,2020-9-4
Wolfsburg,37,GER,1713.19067383,GER-Bundesliga,2020-9-4
Frankfurt,38,GER,1705.23999023,GER-Bundesliga,2020-9-4
Freiburg,51,GER,1666.2088623,GER-Bundesliga,2020-9-4
Mainz,53,GER,1658.16247559,GER-Bundesliga,2020-9-4
Hertha,55,GER,1654.16040039,GER-Bundesliga,2020-9-4
Werder,61,GER,1638.28881836,GER-Bundesliga,2020-9-4
Schalke,68,GER,1613.70837402,GER-Bundesliga,2020-9-4
Augsburg,70,GER,1610.94433594,GER-Bundesliga,2020-9-4
Koeln,73,GER,1606.15588379,GER-Bundesliga,2020-9-4
Union Berlin,74,GER,1605.82385254,GER-Bundesliga,2020-9-4
Bielefeld,75,GER,1600.30883789,GER-Bundesliga,2020-9-4
Stuttgart,85,GER,1571.67346191,GER-Bundesliga,2020-9-4
Bayern,1,GER,2044.85327148,GER-Bundesliga,2020-9-11
RB Leipzig,10,GER,1849.34191895,GER-Bundesliga,2020-9-11
Dortmund,12,GER,1840.02722168,GER-Bundesliga,2020-9-11
Leverkusen,18,GER,1794.73596191,GER-Bundesliga,2020-9-11
Gladbach,21,GER,1765.77270508,GER-Bundesliga,2020-9-11
Hoffenheim,30,GER,1735.5526123,GER-Bundesliga,2020-9-11
Wolfsburg,37,GER,1713.19067383,GER-Bundesliga,2020-9-11
Frankfurt,38,GER,1705.23999023,GER-Bundesliga,2020-9-11
Freiburg,51,GER,1666.2088623,GER-Bundesliga,2020-9-11
Mainz,53,GER,1658.16247559,GER-Bundesliga,2020-9-11
Hertha,55,GER,1654.16040039,GER-Bundesliga,2020-9-11
Werder,61,GER,1638.28881836,GER-Bundesliga,2020-9-11
Schalke,68,GER,1613.70837402,GER-Bundesliga,2020-9-11
Augsburg,70,GER,1610.94433594,GER-Bundesliga,2020-9-11
Koeln,73,GER,1606.15588379,GER-Bundesliga,2020-9-11
Union Berlin,74,GER,1605.82385254,GER-Bundesliga,2020-9-11
Bielefeld,75,GER,1600.30883789,GER-Bundesliga,2020-9-11
Stuttgart,85,GER,1571.67346191,GER-Bundesliga,2020-9-11
Bayern,1,GER,2045.6998291,GER-Bundesliga,2020-9-18
RB Leipzig,10,GER,1850.18835449,GER-Bundesliga,2020-9-18
Dortmund,12,GER,1840.87365723,GER-Bundesliga,2020-9-18
Leverkusen,18,GER,1795.58239746,GER-Bundesliga,2020-9-18
Gladbach,23,GER,1766.61914062,GER-Bundesliga,2020-9-18
Hoffenheim,29,GER,1736.39904785,GER-Bundesliga,2020-9-18
Wolfsburg,35,GER,1716.45849609,GER-Bundesliga,2020-9-18
Frankfurt,39,GER,1706.08642578,GER-Bundesliga,2020-9-18
Freiburg,51,GER,1667.05529785,GER-Bundesliga,2020-9-18
Mainz,52,GER,1659.00891113,GER-Bundesliga,2020-9-18
Hertha,54,GER,1655.00695801,GER-Bundesliga,2020-9-18
Werder,58,GER,1639.13525391,GER-Bundesliga,2020-9-18
Schalke,67,GER,1614.55480957,GER-Bundesliga,2020-9-18
Augsburg,68,GER,1611.79077148,GER-Bundesliga,2020-9-18
Koeln,69,GER,1607.00244141,GER-Bundesliga,2020-9-18
Union Berlin,70,GER,1606.67028809,GER-Bundesliga,2020-9-18
Bielefeld,73,GER,1601.15527344,GER-Bundesliga,2020-9-18
Stuttgart,84,GER,1572.51989746,GER-Bundesliga,2020-9-18
Bayern,1,GER,2049.01293945,GER-Bundesliga,2020-9-25
RB Leipzig,9,GER,1855.61022949,GER-Bundesliga,2020-9-25
Dortmund,10,GER,1851.03466797,GER-Bundesliga,2020-9-25
Leverkusen,18,GER,1795.48693848,GER-Bundesliga,2020-9-25
Gladbach,24,GER,1758.77856445,GER-Bundesliga,2020-9-25
Hoffenheim,28,GER,1742.95385742,GER-Bundesliga,2020-9-25
Wolfsburg,34,GER,1722.1920166,GER-Bundesliga,2020-9-25
Frankfurt,37,GER,1703.35693359,GER-Bundesliga,2020-9-25
Freiburg,49,GER,1674.74511719,GER-Bundesliga,2020-9-25
Hertha,51,GER,1670.81958008,GER-Bundesliga,2020-9-25
Mainz,54,GER,1655.90759277,GER-Bundesliga,2020-9-25
Werder,62,GER,1625.64306641,GER-Bundesliga,2020-9-25
Augsburg,63,GER,1625.27978516,GER-Bundesliga,2020-9-25
Schalke,66,GER,1613.56213379,GER-Bundesliga,2020-9-25
Bielefeld,68,GER,1606.20532227,GER-Bundesliga,2020-9-25
Koeln,71,GER,1602.76806641,GER-Bundesliga,2020-9-25
Union Berlin,73,GER,1595.50183105,GER-Bundesliga,2020-9-25
Stuttgart,85,GER,1567.1505127,GER-Bundesliga,2020-9-25
Bayern,1,GER,2021.65332031,GER-Bundesliga,2020-10-2
RB Leipzig,9,GER,1851.60913086,GER-Bundesliga,2020-10-2
Dortmund,14,GER,1830.03723145,GER-Bundesliga,2020-10-2
Leverkusen,19,GER,1792.85998535,GER-Bundesliga,2020-10-2
Hoffenheim,23,GER,1763.68554688,GER-Bundesliga,2020-10-2
Gladbach,26,GER,1750.28027344,GER-Bundesliga,2020-10-2
Frankfurt,35,GER,1711.37438965,GER-Bundesliga,2020-10-2
Wolfsburg,37,GER,1709.06188965,GER-Bundesliga,2020-10-2
Freiburg,49,GER,1671.7755127,GER-Bundesliga,2020-10-2
Hertha,53,GER,1656.17419434,GER-Bundesliga,2020-10-2
Augsburg,60,GER,1639.64929199,GER-Bundesliga,2020-10-2
Werder,61,GER,1634.43200684,GER-Bundesliga,2020-10-2
Mainz,62,GER,1633.5435791,GER-Bundesliga,2020-10-2
Bielefeld,66,GER,1609.71899414,GER-Bundesliga,2020-10-2
Schalke,70,GER,1598.1451416,GER-Bundesliga,2020-10-2
Union Berlin,71,GER,1597.37207031,GER-Bundesliga,2020-10-2
Koeln,72,GER,1592.62634277,GER-Bundesliga,2020-10-2
Stuttgart,77,GER,1582.88647461,GER-Bundesliga,2020-10-2
Bayern,1,GER,2022.71765137,GER-Bundesliga,2020-10-9
RB Leipzig,9,GER,1855.87329102,GER-Bundesliga,2020-10-9
Dortmund,13,GER,1836.97875977,GER-Bundesliga,2020-10-9
Leverkusen,18,GER,1788.30737305,GER-Bundesliga,2020-10-9
Gladbach,25,GER,1757.15722656,GER-Bundesliga,2020-10-9
Hoffenheim,26,GER,1755.52600098,GER-Bundesliga,2020-10-9
Frankfurt,33,GER,1719.53393555,GER-Bundesliga,2020-10-9
Wolfsburg,38,GER,1705.9630127,GER-Bundesliga,2020-10-9
Freiburg,51,GER,1664.83398438,GER-Bundesliga,2020-10-9
Hertha,53,GER,1655.10974121,GER-Bundesliga,2020-10-9
Augsburg,57,GER,1642.74816895,GER-Bundesliga,2020-10-9
Werder,58,GER,1640.77209473,GER-Bundesliga,2020-10-9
Mainz,64,GER,1617.44604492,GER-Bundesliga,2020-10-9
Union Berlin,66,GER,1613.46960449,GER-Bundesliga,2020-10-9
Bielefeld,69,GER,1603.37902832,GER-Bundesliga,2020-10-9
Schalke,71,GER,1593.88098145,GER-Bundesliga,2020-10-9
Stuttgart,72,GER,1587.43908691,GER-Bundesliga,2020-10-9
Koeln,73,GER,1585.74938965,GER-Bundesliga,2020-10-9
Bayern,1,GER,2022.71765137,GER-Bundesliga,2020-10-16
RB Leipzig,9,GER,1855.87329102,GER-Bundesliga,2020-10-16
Dortmund,13,GER,1836.97875977,GER-Bundesliga,2020-10-16
Leverkusen,18,GER,1788.30737305,GER-Bundesliga,2020-10-16
Gladbach,25,GER,1757.15722656,GER-Bundesliga,2020-10-16
Hoffenheim,26,GER,1755.52600098,GER-Bundesliga,2020-10-16
Frankfurt,33,GER,1719.53393555,GER-Bundesliga,2020-10-16
Wolfsburg,38,GER,1705.9630127,GER-Bundesliga,2020-10-16
Freiburg,51,GER,1664.83398438,GER-Bundesliga,2020-10-16
Hertha,53,GER,1655.10974121,GER-Bundesliga,2020-10-16
Augsburg,57,GER,1642.74816895,GER-Bundesliga,2020-10-16
Werder,58,GER,1640.77209473,GER-Bundesliga,2020-10-16
Mainz,64,GER,1617.44604492,GER-Bundesliga,2020-10-16
Union Berlin,66,GER,1613.46960449,GER-Bundesliga,2020-10-16
Bielefeld,69,GER,1603.37902832,GER-Bundesliga,2020-10-16
Schalke,71,GER,1593.88098145,GER-Bundesliga,2020-10-16
Stuttgart,72,GER,1587.43908691,GER-Bundesliga,2020-10-16
Koeln,73,GER,1585.74938965,GER-Bundesliga,2020-10-16
Bayern,1,GER,2036.59057617,GER-Bundesliga,2020-10-23
RB Leipzig,8,GER,1867.4901123,GER-Bundesliga,2020-10-23
Dortmund,15,GER,1834.50646973,GER-Bundesliga,2020-10-23
Leverkusen,18,GER,1803.57836914,GER-Bundesliga,2020-10-23
Gladbach,27,GER,1763.0435791,GER-Bundesliga,2020-10-23
Hoffenheim,28,GER,1759.19555664,GER-Bundesliga,2020-10-23
Frankfurt,34,GER,1721.18334961,GER-Bundesliga,2020-10-23
Wolfsburg,38,GER,1712.85852051,GER-Bundesliga,2020-10-23
Freiburg,51,GER,1667.23583984,GER-Bundesliga,2020-10-23
Werder,56,GER,1646.92651367,GER-Bundesliga,2020-10-23
Hertha,57,GER,1644.18457031,GER-Bundesliga,2020-10-23
Augsburg,58,GER,1641.49975586,GER-Bundesliga,2020-10-23
Union Berlin,64,GER,1618.34191895,GER-Bundesliga,2020-10-23
Mainz,65,GER,1617.00805664,GER-Bundesliga,2020-10-23
Stuttgart,67,GER,1606.92041016,GER-Bundesliga,2020-10-23
Bielefeld,68,GER,1605.4979248,GER-Bundesliga,2020-10-23
Schalke,72,GER,1597.56494141,GER-Bundesliga,2020-10-23
Koeln,74,GER,1592.65637207,GER-Bundesliga,2020-10-23
Bayern,1,GER,2036.98156738,GER-Bundesliga,2020-10-30
RB Leipzig,10,GER,1850.86816406,GER-Bundesliga,2020-10-30
Dortmund,14,GER,1839.09741211,GER-Bundesliga,2020-10-30
Leverkusen,20,GER,1792.7355957,GER-Bundesliga,2020-10-30
Gladbach,25,GER,1766.79711914,GER-Bundesliga,2020-10-30
Hoffenheim,28,GER,1759.61230469,GER-Bundesliga,2020-10-30
Frankfurt,35,GER,1713.95922852,GER-Bundesliga,2020-10-30
Wolfsburg,36,GER,1713.32507324,GER-Bundesliga,2020-10-30
Freiburg,53,GER,1663.00085449,GER-Bundesliga,2020-10-30
Werder,56,GER,1644.88964844,GER-Bundesliga,2020-10-30
Hertha,58,GER,1637.71826172,GER-Bundesliga,2020-10-30
Augsburg,60,GER,1632.77380371,GER-Bundesliga,2020-10-30
Union Berlin,64,GER,1614.52099609,GER-Bundesliga,2020-10-30
Mainz,65,GER,1607.66918945,GER-Bundesliga,2020-10-30
Stuttgart,69,GER,1601.30895996,GER-Bundesliga,2020-10-30
Bielefeld,72,GER,1596.97558594,GER-Bundesliga,2020-10-30
Koeln,77,GER,1590.21203613,GER-Bundesliga,2020-10-30
Schalke,78,GER,1589.57958984,GER-Bundesliga,2020-10-30
Bayern,1,GER,2062.15283203,GER-Bundesliga,2020-11-6
Dortmund,8,GER,1869.87646484,GER-Bundesliga,2020-11-6
RB Leipzig,9,GER,1867.04675293,GER-Bundesliga,2020-11-6
Leverkusen,18,GER,1821.1496582,GER-Bundesliga,2020-11-6
Gladbach,19,GER,1816.73071289,GER-Bundesliga,2020-11-6
Hoffenheim,28,GER,1762.21252441,GER-Bundesliga,2020-11-6
Wolfsburg,34,GER,1730.02734375,GER-Bundesliga,2020-11-6
Frankfurt,35,GER,1728.3807373,GER-Bundesliga,2020-11-6
Freiburg,49,GER,1672.40551758,GER-Bundesliga,2020-11-6
Werder,54,GER,1665.57531738,GER-Bundesliga,2020-11-6
Augsburg,55,GER,1659.06616211,GER-Bundesliga,2020-11-6
Hertha,58,GER,1656.12316895,GER-Bundesliga,2020-11-6
Union Berlin,59,GER,1649.92102051,GER-Bundesliga,2020-11-6
Stuttgart,64,GER,1619.77441406,GER-Bundesliga,2020-11-6
Mainz,67,GER,1616.48400879,GER-Bundesliga,2020-11-6
Bielefeld,69,GER,1609.69750977,GER-Bundesliga,2020-11-6
Koeln,70,GER,1606.75878906,GER-Bundesliga,2020-11-6
Schalke,71,GER,1606.22119141,GER-Bundesliga,2020-11-6
Bayern,1,GER,2066.39379883,GER-Bundesliga,2020-11-13
RB Leipzig,8,GER,1871.93603516,GER-Bundesliga,2020-11-13
Dortmund,11,GER,1865.63537598,GER-Bundesliga,2020-11-13
Leverkusen,16,GER,1827.76123047,GER-Bundesliga,2020-11-13
Gladbach,20,GER,1810.11914062,GER-Bundesliga,2020-11-13
Hoffenheim,28,GER,1754.48168945,GER-Bundesliga,2020-11-13
Wolfsburg,32,GER,1737.75830078,GER-Bundesliga,2020-11-13
Frankfurt,36,GER,1726.55297852,GER-Bundesliga,2020-11-13
Hertha,49,GER,1672.01159668,GER-Bundesliga,2020-11-13
Freiburg,52,GER,1667.51623535,GER-Bundesliga,2020-11-13
Union Berlin,53,GER,1662.93688965,GER-Bundesliga,2020-11-13
Werder,54,GER,1662.69445801,GER-Bundesliga,2020-11-13
Augsburg,60,GER,1643.17773438,GER-Bundesliga,2020-11-13
Stuttgart,65,GER,1621.60217285,GER-Bundesliga,2020-11-13
Mainz,68,GER,1614.92407227,GER-Bundesliga,2020-11-13
Koeln,69,GER,1609.63952637,GER-Bundesliga,2020-11-13
Schalke,70,GER,1607.78112793,GER-Bundesliga,2020-11-13
Bielefeld,74,GER,1596.6817627,GER-Bundesliga,2020-11-13
Bayern,1,GER,2066.39379883,GER-Bundesliga,2020-11-20
RB Leipzig,8,GER,1871.93603516,GER-Bundesliga,2020-11-20
Dortmund,11,GER,1865.63537598,GER-Bundesliga,2020-11-20
Leverkusen,16,GER,1827.76123047,GER-Bundesliga,2020-11-20
Gladbach,20,GER,1810.11914062,GER-Bundesliga,2020-11-20
Hoffenheim,28,GER,1754.48168945,GER-Bundesliga,2020-11-20
Wolfsburg,32,GER,1737.75830078,GER-Bundesliga,2020-11-20
Frankfurt,36,GER,1726.55297852,GER-Bundesliga,2020-11-20
Hertha,49,GER,1672.01159668,GER-Bundesliga,2020-11-20
Freiburg,52,GER,1667.51623535,GER-Bundesliga,2020-11-20
Union Berlin,53,GER,1662.93688965,GER-Bundesliga,2020-11-20
Werder,54,GER,1662.69445801,GER-Bundesliga,2020-11-20
Augsburg,60,GER,1643.17773438,GER-Bundesliga,2020-11-20
Stuttgart,65,GER,1621.60217285,GER-Bundesliga,2020-11-20
Mainz,68,GER,1614.92407227,GER-Bundesliga,2020-11-20
Koeln,69,GER,1609.63952637,GER-Bundesliga,2020-11-20
Schalke,70,GER,1607.78112793,GER-Bundesliga,2020-11-20
Bielefeld,74,GER,1596.6817627,GER-Bundesliga,2020-11-20
Bayern,1,GER,2064.47998047,GER-Bundesliga,2020-11-27
Dortmund,7,GER,1881.77294922,GER-Bundesliga,2020-11-27
RB Leipzig,12,GER,1867.84106445,GER-Bundesliga,2020-11-27
Leverkusen,15,GER,1837.38342285,GER-Bundesliga,2020-11-27
Gladbach,19,GER,1819.13256836,GER-Bundesliga,2020-11-27
Hoffenheim,28,GER,1758.17529297,GER-Bundesliga,2020-11-27
Wolfsburg,31,GER,1750.65124512,GER-Bundesliga,2020-11-27
Frankfurt,36,GER,1734.27832031,GER-Bundesliga,2020-11-27
Werder,48,GER,1676.05395508,GER-Bundesliga,2020-11-27
Union Berlin,49,GER,1675.1427002,GER-Bundesliga,2020-11-27
Hertha,52,GER,1669.47753906,GER-Bundesliga,2020-11-27
Freiburg,56,GER,1657.69714355,GER-Bundesliga,2020-11-27
Augsburg,58,GER,1653.32727051,GER-Bundesliga,2020-11-27
Mainz,61,GER,1634.33874512,GER-Bundesliga,2020-11-27
Stuttgart,63,GER,1631.01586914,GER-Bundesliga,2020-11-27
Koeln,68,GER,1607.02941895,GER-Bundesliga,2020-11-27
Schalke,71,GER,1604.48376465,GER-Bundesliga,2020-11-27
Bielefeld,73,GER,1597.95617676,GER-Bundesliga,2020-11-27
Bayern,1,GER,2059.3918457,GER-Bundesliga,2020-12-4
RB Leipzig,9,GER,1868.69262695,GER-Bundesliga,2020-12-4
Dortmund,12,GER,1858.42468262,GER-Bundesliga,2020-12-4
Leverkusen,16,GER,1832.04711914,GER-Bundesliga,2020-12-4
Gladbach,17,GER,1810.92456055,GER-Bundesliga,2020-12-4
Wolfsburg,28,GER,1754.39428711,GER-Bundesliga,2020-12-4
Hoffenheim,30,GER,1751.20458984,GER-Bundesliga,2020-12-4
Frankfurt,33,GER,1729.90441895,GER-Bundesliga,2020-12-4
Union Berlin,49,GER,1672.03588867,GER-Bundesliga,2020-12-4
Hertha,51,GER,1671.02099609,GER-Bundesliga,2020-12-4
Werder,53,GER,1664.83032227,GER-Bundesliga,2020-12-4
Freiburg,54,GER,1654.89587402,GER-Bundesliga,2020-12-4
Augsburg,58,GER,1648.64782715,GER-Bundesliga,2020-12-4
Mainz,61,GER,1633.06481934,GER-Bundesliga,2020-12-4
Stuttgart,64,GER,1625.74609375,GER-Bundesliga,2020-12-4
Koeln,67,GER,1618.10412598,GER-Bundesliga,2020-12-4
Schalke,74,GER,1596.17150879,GER-Bundesliga,2020-12-4
Bielefeld,78,GER,1592.23669434,GER-Bundesliga,2020-12-4
Bayern,1,GER,2058.85327148,GER-Bundesliga,2020-12-11
RB Leipzig,8,GER,1885.4465332,GER-Bundesliga,2020-12-11
Dortmund,12,GER,1864.80334473,GER-Bundesliga,2020-12-11
Leverkusen,14,GER,1849.29199219,GER-Bundesliga,2020-12-11
Gladbach,19,GER,1804.95776367,GER-Bundesliga,2020-12-11
Hoffenheim,26,GER,1765.09240723,GER-Bundesliga,2020-12-11
Wolfsburg,29,GER,1756.19287109,GER-Bundesliga,2020-12-11
Frankfurt,32,GER,1736.98742676,GER-Bundesliga,2020-12-11
Hertha,44,GER,1685.50744629,GER-Bundesliga,2020-12-11
Union Berlin,51,GER,1666.63903809,GER-Bundesliga,2020-12-11
Freiburg,53,GER,1662.70349121,GER-Bundesliga,2020-12-11
Werder,55,GER,1659.45776367,GER-Bundesliga,2020-12-11
Augsburg,58,GER,1646.65148926,GER-Bundesliga,2020-12-11
Stuttgart,60,GER,1640.20812988,GER-Bundesliga,2020-12-11
Mainz,62,GER,1629.51379395,GER-Bundesliga,2020-12-11
Koeln,63,GER,1625.3951416,GER-Bundesliga,2020-12-11
Bielefeld,69,GER,1604.87719727,GER-Bundesliga,2020-12-11
Schalke,74,GER,1594.80407715,GER-Bundesliga,2020-12-11
Bayern,1,GER,2052.91455078,GER-Bundesliga,2020-12-18
RB Leipzig,7,GER,1894.21618652,GER-Bundesliga,2020-12-18
Leverkusen,10,GER,1864.77526855,GER-Bundesliga,2020-12-18
Dortmund,15,GER,1841.10339355,GER-Bundesliga,2020-12-18
Gladbach,18,GER,1799.69140625,GER-Bundesliga,2020-12-18
Wolfsburg,28,GER,1760.95349121,GER-Bundesliga,2020-12-18
Hoffenheim,30,GER,1751.18005371,GER-Bundesliga,2020-12-18
Frankfurt,33,GER,1731.53063965,GER-Bundesliga,2020-12-18
Hertha,45,GER,1686.84777832,GER-Bundesliga,2020-12-18
Freiburg,48,GER,1680.52380371,GER-Bundesliga,2020-12-18
Union Berlin,50,GER,1675.11608887,GER-Bundesliga,2020-12-18
Stuttgart,53,GER,1667.47924805,GER-Bundesliga,2020-12-18
Augsburg,57,GER,1651.78442383,GER-Bundesliga,2020-12-18
Werder,58,GER,1651.64672852,GER-Bundesliga,2020-12-18
Koeln,62,GER,1627.33898926,GER-Bundesliga,2020-12-18
Mainz,63,GER,1623.55310059,GER-Bundesliga,2020-12-18
Bielefeld,75,GER,1589.38024902,GER-Bundesliga,2020-12-18
Schalke,78,GER,1587.34777832,GER-Bundesliga,2020-12-18
